list length,power,shrink factor,average time (s)
634,0.25768125791540747,1.4386115251247524,0.00633101224899292
1497,0.4604278611959798,1.221599114493713,0.01930449962615967
699,0.7665675454523581,1.3439978580173537,0.004170151948928833
1748,0.883459182218528,1.4882740399974057,0.027454237937927246
1154,0.16453029110919093,1.2742083485277114,0.02599629878997803
1319,0.8061099157261212,1.0891558317440104,0.020611888170242308
1778,0.9209560324668342,1.0586941236391754,0.036551722288131715
1628,0.5746873520829359,1.4190335700486552,0.012509932518005371
391,1.0872825044150405,1.004774634151977,0.011646971702575684
573,0.5572563700534457,1.03901063074905,0.01643735885620117
1898,0.2635451515150047,1.0500553342150372,0.11511189341545106
1420,0.4230269409537971,1.3460336655432679,0.015021035671234131
127,0.21384459634593078,1.3397739750332849,0.0009367501735687256
1480,1.1425003669865694,1.4686798523549385,0.08488649249076843
911,1.1254160544145306,1.2615963840297426,0.005679163932800293
1463,0.6647451760619821,1.156594200104796,0.01768470287322998
675,0.3940137658809437,1.3550734443241033,0.005764373540878296
111,0.6351768157610928,1.2032666779899606,0.0005821514129638671
404,0.5960406347724169,1.1479510317721535,0.003806370496749878
1318,0.28692427568183526,1.433383439753293,0.015074058771133422
1488,1.060271731263235,1.3349833889997247,0.011120452880859374
1571,0.1143952726793585,1.1700957452890852,0.06951523661613464
618,0.8460370321952588,1.183992252141402,0.004742144346237182
939,0.858150715762706,1.1843052902681526,0.007877438068389893
1487,1.1171806066361831,1.260126719882827,0.01105288863182068
1446,1.0697800008152571,1.2283217469817487,0.011069979667663574
1233,0.7218798078806918,1.1820102492602658,0.012907305955886841
1662,1.004571753152192,1.1947232286151277,0.014026206731796265
1909,1.1134663799181284,1.0302718334111405,0.05989136457443237
322,0.3152185718491664,1.387467070498003,0.002378103733062744
512,0.5006008241294598,1.0040749630974906,0.017163161039352417
209,1.1135499462146148,1.1380904971404124,0.0010625755786895753
1223,0.5724406275383187,1.4707123988048343,0.0084046471118927
103,0.7702573761373285,1.1781625827772522,0.0004776453971862793
1542,0.9104664516754665,1.3377043570430056,0.010164813995361328
359,0.41039873135350213,1.4445930483166405,0.002195945978164673
266,0.7075166302551662,1.230411526169503,0.0014372801780700684
1432,0.906379508868066,1.0090277757719197,0.10588394999504089
1498,0.15098390370307385,1.2560241850175702,0.04199213743209839
862,0.7400641783834669,1.1506070872360015,0.009315521717071533
568,0.9165766631254489,1.4061333267442049,0.0035567283630371094
1096,0.38926840119161943,1.1365484396853829,0.021471476554870604
1132,0.30394636347443316,1.2160753949315346,0.01919360876083374
1040,0.6793226421574099,1.0347038703790512,0.03438526034355163
817,0.3102756388290635,1.3898300844020723,0.008424930572509766
867,0.542051813155468,1.208094450317856,0.009008816480636596
1636,0.4230354042344767,1.0088311602298226,0.20770853400230407
400,0.3681556106327193,1.3222354878196105,0.0034036874771118165
1304,0.9114736287000039,1.3793699216008597,0.009147411584854126
1111,1.0019926700134163,1.3678066712378092,0.008740383386611938
1561,1.10034605075653,1.2568072491977003,0.011128470897674561
216,0.3423558776856285,1.3087622485158033,0.001744256019592285
165,1.0338446771044696,1.0547608857101705,0.001528533697128296
1874,0.7496172465462456,1.4111950534787812,0.01459643006324768
978,0.302001561303424,1.4338647847231665,0.01081240177154541
1192,1.1185150378703526,1.1792944987517684,0.010418964624404907
516,1.1187374760966922,1.2456376874296764,0.002801440954208374
571,0.2335781354834911,1.4725180630279153,0.006073271036148071
1610,0.6360958548311995,1.3484674937345886,0.013420205116271972
377,1.018782111258373,1.237280531582171,0.0019936156272888183
1876,0.9944436504075667,1.257564700691904,0.014315367937088012
984,0.1308754224253178,1.2196963540812853,0.029989577531814575
628,0.4652445577861316,1.3182283905041663,0.005202807188034057
336,0.47855360689292215,1.2915377459387285,0.0023458540439605714
583,0.4272680537115119,1.290459415092105,0.005252315998077393
1787,0.8127944169303799,1.027388903930441,0.07762372851371765
369,0.8842361289124745,1.3217092651592188,0.001967209577560425
180,1.04079987205088,1.0687093941316428,0.0015446388721466065
1984,0.7378380413716189,1.0858143141570036,0.04057510256767273
551,0.46510905620818,1.0630557345281049,0.013265081644058228
1603,0.5224929999070073,1.0663743844952944,0.04649509310722351
297,0.4906080800180779,1.325343795583596,0.0018656516075134277
1027,0.8376317129699118,1.4018815132579387,0.006817570924758911
505,0.4888438896778221,1.3018702634473003,0.003888000249862671
1568,0.893236272457577,1.4847132192599597,0.02407168745994568
1929,0.36823636309889984,1.0453351582101957,0.09869079232215881
1325,0.6573050923475906,1.2861278849834756,0.010959374904632568
460,0.10720362864349409,1.3780262400576113,0.008474947214126586
631,0.7251032867102459,1.2276428648492077,0.004624620676040649
660,0.7666162719436566,1.4067711851998306,0.0036494505405426027
227,0.3197237399390023,1.429230489405112,0.0014059126377105712
539,1.098249508079997,1.1124003227875676,0.004571847915649414
1504,0.7396563564582017,1.2390563096937983,0.013036048412322998
1091,0.44485703447008185,1.2666303235978777,0.012778123617172241
215,1.079397883573025,1.0678023934644607,0.0017596590518951416
1224,1.0036334571371652,1.0223890758366003,0.044592564105987546
786,0.1376828570058487,1.1185522217608366,0.030317928791046143
1068,0.13490534178436725,1.3488360029079678,0.024616743326187133
472,0.6380582130908382,1.1517195118167223,0.004488978385925293
1262,0.4926274038507208,1.4392959283250413,0.009744462966918945
698,0.18250779697831376,1.2309386830065137,0.01405107855796814
1738,0.8653207039996683,1.2771388984630048,0.013034366369247437
1408,0.4645287752008256,1.4232370358668271,0.012119743824005127
1423,1.1921987790284858,1.1014795119262866,0.01583442687988281
1856,0.8956791919544566,1.4456854059610145,0.019519050121307373
1255,0.25446250846319046,1.486465040567266,0.014425551891326905
1361,0.89608901635143,1.2628005527036952,0.009743865728378296
1079,0.4405320715277409,1.0011463864651189,0.02681173920631409
968,0.16891499110379465,1.1039230314193194,0.03871279716491699
779,0.6024298535258776,1.470105344629002,0.004699870347976685
744,0.6426915346289245,1.1717831864696904,0.007558978796005249
1219,0.504035600876521,1.4874833490685089,0.008982193470001221
1427,1.0745881800141894,1.4919582558923727,0.07229978799819946
1198,0.19667494467189195,1.3493620940253783,0.022015773057937622
684,0.22454271095206735,1.169535008381239,0.014474407434463502
1888,0.1337204234282526,1.0091958948151123,0.3852044081687927
928,0.24073106470769892,1.4743739222398682,0.010889030694961548
1377,0.5851255638225646,1.1088854557227226,0.0248069167137146
941,0.5829158646721868,1.463440793063691,0.006042760610580444
1923,0.7179897079851535,1.2400527913150232,0.01736308813095093
1081,0.22125654256771704,1.424099477494956,0.014527910947799682
447,0.2578868688698286,1.215939903154706,0.006269667148590088
1770,0.8802326685432666,1.3981881413611266,0.012317665815353394
1748,0.6028133957542393,1.220606189103076,0.018477500677108766
1825,0.3425838673672178,1.1058368055154804,0.05278793334960938
1391,0.9258751004647817,1.4592897627821257,0.018496557474136352
1766,0.3832919997774843,1.3214429861989978,0.022447420358657835
891,1.1215835678333352,1.2102888076980636,0.005742806196212769
1893,1.0872427930801232,1.0625767358951275,0.035595039129257204
563,0.9675940558055782,1.4181560795055381,0.004900300502777099
1208,0.9910964158606926,1.222937338826859,0.009350441694259644
1558,0.6122130326583393,1.15429072494525,0.021490422487258912
1477,0.3693928502967977,1.0238850029581872,0.10776138067245483
1444,1.1815814674346197,1.4244845586397856,0.06827114820480347
870,0.7310390706150357,1.0504798331120273,0.020547958612442015
1302,1.154959038982422,1.3260133826235765,0.010929495096206665
202,1.1641409630442088,1.3100554845288919,0.0008005046844482422
1404,0.495652931660434,1.212661548547263,0.0171431303024292
1543,1.1725009256495658,1.3958568580934907,0.05291242361068726
314,0.5548351409496356,1.3178170800004816,0.0018449270725250245
1286,0.2152519710899376,1.2381458753170205,0.027763396501541138
1470,0.7562789723900437,1.3068286325384133,0.01099315881729126
299,1.128241306354674,1.3334820902312363,0.0013085329532623292
1349,0.33582885880064306,1.0720888702816542,0.05088403582572937
1453,0.774397723069211,1.2339040297901707,0.012562246322631835
690,0.33101991718655804,1.332517165648805,0.0071804654598236085
354,1.1333756423362473,1.051376559923163,0.0041469550132751465
1254,0.5502025049563378,1.2264286323428035,0.013142411708831786
840,0.8901294377921666,1.0053071515639411,0.06379701137542725
958,0.803732904878553,1.2315614969117907,0.007276999950408936
128,0.6370823659200618,1.1441486212271514,0.0008109092712402343
468,0.9867672272995892,1.3982862680193842,0.0026795411109924315
575,0.891115539515807,1.109338382430147,0.005704703330993652
922,0.7129798596897624,1.3224636458760854,0.006363612413406372
974,0.4084098419562977,1.0965282689525395,0.02207430958747864
1056,1.0045819411312427,1.2477513152244533,0.0070794236660003665
199,0.7916230215972683,1.4171517941909308,0.0007512605190277099
820,0.3172196436894748,1.2372977241889718,0.01150903582572937
925,1.1678115616234315,1.0091918060249667,0.04832997918128967
1973,0.6774539456906947,1.0511173226219719,0.059901020526885985
283,0.2175321754051762,1.375572718529206,0.0026112473011016845
556,0.5144437145142421,1.206447967856321,0.005285518169403076
1049,0.49812881962187694,1.3072855851786933,0.009534909725189208
1066,0.7238954287086143,1.3055737246379733,0.007597012519836426
194,0.8064175418410544,1.3976567001617632,0.0007324337959289551
750,0.6702644245139154,1.4119147221421628,0.004561923742294312
633,0.5744604591978957,1.111578995819039,0.008806400299072266
1672,1.1760791761482314,1.0490169225982133,0.03258014678955078
461,0.7968254420968525,1.3630959320608915,0.002473311424255371
590,0.13238310294145683,1.1208356693413108,0.02037539005279541
1350,1.0961438833586625,1.2329730175380325,0.009297655820846558
463,1.1798310233390887,1.0656260783986657,0.004968335628509521
249,0.46723555355361446,1.428595467555839,0.0012869858741760254
116,0.5565550849314673,1.2309865441213443,0.000597233772277832
147,0.1940373459877141,1.4466036909683881,0.0010811758041381835
1367,0.10240071216848218,1.1781809932222091,0.06394161343574524
1138,0.47810769050263713,1.0366279905809475,0.04875656008720398
130,0.5648891309845687,1.3266269076615682,0.0005465996265411377
411,0.19369357814853166,1.3260498154096094,0.00521857500076294
544,0.9849558490966148,1.4699891723691736,0.006029877662658691
1855,0.5687595846381055,1.1687022978352855,0.026296485662460328
1837,0.6285763813566162,1.4961813269862436,0.014248452186584472
247,1.0642622098841275,1.4069976398519506,0.0013421440124511718
1406,0.714375918022958,1.0174376643977052,0.08054168701171875
1263,0.6623416708271538,1.230834683499334,0.011572896242141724
974,0.6999250357358512,1.1610341510749405,0.010452312231063843
1531,1.0416104482107813,1.2514529301789512,0.010581328868865966
249,0.34494466710666905,1.4965731668544326,0.0013699257373809815
425,0.9633551744998493,1.3251184280588832,0.002044306993484497
1689,0.20021394689637478,1.4806672085554111,0.02514655590057373
116,0.9890746493284208,1.2287694722275422,0.0004478383064270019
154,0.23704522574817072,1.4299669173408232,0.0010468125343322753
977,0.9425832274393423,1.3680331659047056,0.00731313943862915
1679,0.6409323554458908,1.3404168004677672,0.013320120573043824
886,0.5731323299148235,1.4072631737042411,0.006054397821426392
1201,0.9499787874958958,1.3309854942524038,0.008271342515945435
525,1.090902331807516,1.0945946081099538,0.004763122797012329
768,0.9869818873825937,1.2286970639266852,0.004924453496932983
2000,0.46905908503183147,1.161985936045824,0.035037059783935544
1822,1.1209456111836735,1.4132741948830305,0.06703981161117553
733,0.1151706901817437,1.3230764992929447,0.01667218565940857
1692,0.6342411319418618,1.422650007752316,0.012273980379104614
1025,0.42705257682370323,1.3118961167909735,0.010143816471099854
985,0.8991325600307265,1.2749090289430494,0.0065501415729522705
711,0.10639473512304615,1.4932016361914937,0.013097933530807494
227,0.5502915953729894,1.340236042082417,0.0010908818244934082
1077,0.6191248914288098,1.0309757495745213,0.04087725877761841
125,0.2750961197958026,1.0492087485162174,0.0011095643043518067
1463,0.2875450294808358,1.204557359022258,0.028258453607559204
900,0.32786032030083156,1.0940950900936735,0.02490763783454895
849,0.8037506841321307,1.4786473081098905,0.006342815160751343
275,0.3428279767402061,1.2176292539481632,0.002562315464019775
1286,0.9677502893693605,1.1376182260831882,0.012712661027908325
877,0.3082663440034099,1.2165126200201657,0.01618833899497986
134,0.5070242662990185,1.0417860790540625,0.0015717613697052001
856,0.2193052790995043,1.2091439674352813,0.01703176975250244
983,1.1568923329214662,1.42174006551258,0.02641353964805603
1610,1.084965825196274,1.4216169550915283,0.051671537160873415
372,0.7077266675678252,1.0411600648308053,0.007017109394073486
792,0.9472374033422458,1.233930309500101,0.005108038187026978
1383,0.5763469040403564,1.4567693619570057,0.012474491596221923
1608,0.13813481202573502,1.1896264390685674,0.06863670587539673
522,0.5725820608369206,1.0393110725542651,0.01476106882095337
377,1.085250953208728,1.4682661096931837,0.004414054155349731
829,1.0132016965463926,1.3455249474457731,0.005177426338195801
1546,1.0120025071971281,1.2739481331340856,0.010899556875228882
1371,1.091152787540023,1.2501589732033815,0.010689517259597778
741,0.65541904934411,1.1033670936474773,0.010834946632385253
1782,1.1387258180560995,1.3691439286692408,0.03761702418327331
1662,1.187209223283373,1.4434640794972426,0.10927193760871887
1800,0.6321474558831874,1.0731091906667232,0.04474760413169861
1189,0.5295154278940661,1.1559459731718484,0.016685972213745116
1584,0.2699410748194613,1.0067139159454659,0.2563180065155029
1280,1.004543389296338,1.3890651795600788,0.011339682340621948
1789,0.6077812997123103,1.1955402108302169,0.02225699067115784
1553,0.4529871430297737,1.2827089035240198,0.02044493079185486
652,1.0873058349246953,1.1865874640305145,0.005435723066329956
428,1.037221804543346,1.3711314115117976,0.0026471972465515136
1326,1.1078133552765221,1.0946097845425404,0.016423649787902832
919,0.9222812078185527,1.3051866538461894,0.006384551525115967
1916,0.7359495128373559,1.0790508796402452,0.04592793345451355
1572,0.21412794122148238,1.407944734692075,0.027129979133605958
410,0.3908278726537069,1.312915481957285,0.0032870328426361085
1371,0.5726061668825354,1.2262783971268805,0.016928439140319825
1015,0.29962982410771405,1.4353401894384663,0.01406373143196106
729,0.7506007463396802,1.0754899125970323,0.014874674081802368
646,0.15086521117352986,1.2519262562563052,0.014167253971099853
602,0.9372012249724299,1.0072435152456243,0.03273958325386048
995,1.1694936037240988,1.3613529089791752,0.014447038173675536
1037,0.42743782800629904,1.4661112354490817,0.008353074789047241
506,0.33390218629709745,1.3831745344448687,0.0044843173027038575
1220,0.8735816725411427,1.1749657841169119,0.011524853706359863
1923,0.44606438712348273,1.149783321314261,0.0356642484664917
633,0.7609468577183135,1.0087460587949757,0.035893001556396485
184,0.7831559576780542,1.3639076932659733,0.0007366132736206055
1678,0.7961336999713201,1.3940601254753404,0.01208005428314209
1920,0.4870658124393805,1.2910590686803007,0.020870428085327148
1103,0.2721535546209247,1.4673458957303132,0.012204102277755736
1362,1.0004360320927785,1.3099193613358384,0.009643644094467163
402,0.11346130775782493,1.27401962667166,0.008004250526428223
406,0.30077432638398416,1.1903882090087567,0.005395681858062744
